Timestamp,Average_Difference,Total_Difference
1694641166.9032793,0,0.0
1694641169.8965724,0,0.0
1694641173.0725358,0,0.0
1694641175.7902105,0,0.0
1694641175.9180298,0,0.0
1694641177.6394322,0.0023889541625976562,0.0023889541625976562
1694641180.0808873,0,0.0
1694641184.2133188,0,0.0
1694641197.1125937,0,0.0
1694641203.843253,0,0.0
1694641213.7174945,0,0.0
1694641217.6565278,0,0.0
1694641218.607707,0,0.0
1694641222.4694812,0,0.0
1694641228.0780244,0.0007517337799072266,0.0007517337799072266
1694641231.9969268,0.005037784576416016,0.005037784576416016
1694641234.860166,0,0.0
1694641244.5181582,0,0.0
1694641246.0812063,0,0.0
1694641248.3314981,0.0040166378021240234,0.0040166378021240234
1694641248.7688308,0,0.0
1694641249.8895738,0,0.0
1694641253.9839365,0,0.0
1694641260.2474933,0,0.0
1694641263.708549,0,0.0
1694641267.160416,0,0.0
1694641267.2903423,0,0.0
1694641269.9904382,0,0.0
1694641287.442708,0,0.0
1694641288.212155,0,0.0
1694641288.5091925,0,0.0
1694641290.919686,0,0.0
1694641291.2814415,0,0.0
1694641291.3669147,0,0.0
1694641292.9925156,0,0.0
1694641295.0210998,0,0.0
1694641295.596101,0,0.0
1694641296.0727966,0,0.0
1694641302.4800327,0,0.0
1694641302.549002,0,0.0
1694641310.8208542,0,0.0
1694641311.0965822,0.015195608139038086,0.015195608139038086
1694641314.2479403,0,0.0
1694641314.350052,0,0.0
1694641326.112194,0,0.0
1694641326.8281126,0,0.0
1694641328.631702,0,0.0
1694641342.325855,0,0.0
1694641346.2720408,0,0.0
1694641346.7389956,0,0.0
1694641348.5890012,0,0.0
1694641356.9366047,0,0.0
1694641356.957327,0,0.0
1694641362.051615,0,0.0
1694641370.8026085,0,0.0
1694641374.988338,0.0018968582153320312,0.0018968582153320312
1694641375.2354512,0,0.0
1694641381.6573527,0.0007994174957275391,0.0007994174957275391
1694641382.4932516,0,0.0
1694641383.5599086,0.0013971328735351562,0.0013971328735351562
1694641386.3081143,0,0.0
1694641386.8624501,0,0.0
1694641388.209221,0,0.0
1694641390.9684584,0,0.0
1694641397.8142462,0,0.0
1694641400.8679404,0,0.0
1694641408.2446547,0,0.0
1694641409.4133694,0,0.0
1694641413.1332297,0,0.0
1694641414.2334096,0,0.0
1694641414.2664633,0,0.0
1694641414.9177406,0,0.0
1694641417.5785158,0,0.0
1694641426.191606,0,0.0
1694641433.7881382,0,0.0
1694641434.1566951,0,0.0
1694641434.4299133,0.0008664131164550781,0.0008664131164550781
1694641439.5944936,0.001580953598022461,0.001580953598022461
1694641440.4700546,0,0.0
1694641443.202032,0,0.0
1694641445.4732482,0,0.0
1694641449.6701827,0,0.0
1694641450.1371047,0.002380847930908203,0.002380847930908203
1694641451.4899037,0.006569862365722656,0.006569862365722656
1694641459.129239,0,0.0
1694641470.0185976,0,0.0
1694641477.482646,0.0061872005462646484,0.0061872005462646484
1694641481.5835803,0,0.0
1694641497.2799888,0,0.0
1694641507.2780862,0,0.0
1694641509.9973264,0,0.0
1694641517.2105203,0.0030167102813720703,0.0030167102813720703
1694641537.2926767,0,0.0
1694641538.0266788,0,0.0
1694641539.9018261,0.09214425086975098,0.09214425086975098
1694641544.4370422,0,0.0
1694641546.5789886,0,0.0
1694641556.3813303,0,0.0
1694641557.82342,0,0.0
1694641578.1364942,0,0.0
1694641578.7910411,0,0.0
1694641580.8613355,0,0.0
1694641580.9328897,0,0.0
1694641584.9689386,0,0.0
1694641593.581935,0.00040721893310546875,0.00040721893310546875
1694641593.9581747,0,0.0
1694641598.7526429,0,0.0
1694641601.5863414,0,0.0
1694641603.6308684,0,0.0
1694641604.8477852,0,0.0
1694641606.8206198,0,0.0
1694641607.3956592,0,0.0
1694641612.851898,0,0.0
1694641614.101233,0.001171112060546875,0.001171112060546875
1694641614.4041595,0,0.0
1694641619.6712244,0,0.0
1694641621.4777822,0,0.0
1694641627.9353704,0,0.0
1694641632.0788615,0,0.0
1694641637.9387372,0,0.0
1694641641.2562912,0,0.0
1694641641.801998,0,0.0
1694641648.2490633,0,0.0
1694641651.8825421,0,0.0
1694641676.4124966,0,0.0
1694641676.7636216,0,0.0
1694641678.9237397,0,0.0
1694641680.665548,0,0.0
1694641684.5748603,0,0.0
1694641684.6733005,0,0.0
1694641685.2061357,0,0.0
1694641685.5453973,0,0.0
1694641688.3532112,0.0006787776947021484,0.0006787776947021484
1694641688.8222725,0,0.0
1694641704.6714058,0.08426022529602051,0.08426022529602051
1694641706.8927584,0.01241159439086914,0.01241159439086914
1694641719.0167725,0,0.0
1694641720.060146,0,0.0
1694641724.369474,0,0.0
1694641733.4325247,0,0.0
1694641733.825558,0,0.0
1694641734.0729222,0.0010440349578857422,0.0010440349578857422
1694641737.4643667,0,0.0
1694641740.50629,0,0.0
1694641748.1781366,0,0.0
1694641767.6427767,0,0.0
1694641769.4093437,0.012047529220581055,0.012047529220581055
1694641778.1291463,0,0.0
1694641781.986041,0,0.0
1694641786.1678112,0,0.0
1694641789.2122092,0,0.0
1694641794.2989504,0,0.0
1694641803.0332985,0.0008306503295898438,0.0008306503295898438
1694641804.3147054,0,0.0
1694641811.627244,0,0.0
1694641815.5316696,0.0023555755615234375,0.0023555755615234375
1694641818.9815395,0,0.0
1694641822.1976445,0,0.0
1694641823.936262,0,0.0
1694641828.850887,0,0.0
1694641830.4650445,0,0.0
1694641836.6129572,0,0.0
1694641837.3262093,0.008930444717407227,0.008930444717407227
1694641840.628551,0,0.0
1694641841.9736345,0,0.0
1694641842.324846,0,0.0
1694641843.0804002,0,0.0
1694641847.5651996,0,0.0
1694641854.040145,0,0.0
1694641856.2211554,0,0.0
1694641856.3165734,0,0.0
1694641859.9731164,0,0.0
1694641860.0007658,0,0.0
1694641860.4204915,0,0.0
1694641867.42493,0,0.0
1694641873.4169,0,0.0
1694641874.8212962,0,0.0
1694641876.190819,0,0.0
1694641878.762725,0,0.0
1694641880.5928924,0.0026810169219970703,0.0026810169219970703
1694641888.6797645,0,0.0
1694641890.2025876,0,0.0
1694641895.776657,0,0.0
1694641911.1124337,0,0.0
1694641917.2357857,0,0.0
1694641917.9998739,0,0.0
1694641922.3680913,0,0.0
1694641923.9102347,0,0.0
1694641925.3053434,0,0.0
1694641933.2832282,0,0.0
1694641935.7364173,0,0.0
1694641936.6846194,0,0.0
1694641937.323192,0,0.0
1694641937.6946135,0,0.0
1694641947.1766722,0,0.0
1694641950.4635565,0,0.0
1694641951.2326822,0,0.0
1694641953.3526182,0,0.0
1694641958.9692795,0,0.0
1694641960.44198,0,0.0
1694641968.9060779,0,0.0
1694641974.1195047,0,0.0
1694641974.6779852,0,0.0
1694641991.2676816,0,0.0
1694641992.4737372,0,0.0
1694642000.3145056,0,0.0
1694642003.806862,0,0.0
1694642009.3979,0,0.0
1694642010.1283646,0,0.0
1694642015.321913,0.004812717437744141,0.004812717437744141
1694642017.1795974,0,0.0
1694642025.812056,0,0.0
1694642030.4173894,0,0.0
1694642033.1972783,0,0.0
1694642037.0482538,0,0.0
1694642043.3580117,0,0.0
1694642045.6189263,0,0.0
1694642055.691935,0,0.0
1694642072.68193,0,0.0
1694642075.1623163,0,0.0
1694642077.8957536,0.015193700790405273,0.015193700790405273
1694642079.596712,0,0.0
1694642081.482621,0,0.0
1694642083.9835372,0,0.0
1694642086.1985219,0,0.0
1694642086.3718238,0,0.0
1694642088.7140634,0,0.0
1694642089.8682888,0,0.0
1694642095.8216078,0,0.0
1694642095.9764447,0.09150218963623047,0.09150218963623047
1694642101.8314207,0,0.0
1694642110.7643182,0,0.0
1694642112.108528,0,0.0
1694642120.1733398,0,0.0
1694642128.400418,0,0.0
1694642131.4652536,0,0.0
1694642133.4731588,0,0.0
1694642133.9195552,0,0.0
1694642136.214384,0,0.0
1694642150.6131618,0,0.0
1694642151.3562074,0,0.0
1694642151.4898808,0,0.0
1694642152.2592266,0.0010395050048828125,0.0010395050048828125
1694642159.1150677,0,0.0
1694642162.2157795,0.00116729736328125,0.00116729736328125
1694642166.7606523,0,0.0
1694642180.7333028,0,0.0
1694642182.574757,0,0.0
1694642189.8373199,0,0.0
1694642193.7676525,0,0.0
1694642194.20646,0,0.0
1694642199.5835166,0,0.0
1694642205.1329567,0,0.0
1694642208.8168314,0,0.0
1694642211.587878,0,0.0
1694642211.6736338,0.003332376480102539,0.006664752960205078
1694642214.7188797,0,0.0
1694642227.0392191,0,0.0
1694642232.1015153,0,0.0
1694642232.907449,0,0.0
1694642242.9213016,0,0.0
1694642246.8579268,0,0.0
1694642252.9090452,0,0.0
1694642256.7608721,0,0.0
1694642258.682042,0,0.0
1694642261.9816077,0,0.0
1694642267.388916,0,0.0
1694642268.780471,0,0.0
1694642270.0597506,0,0.0
1694642281.210187,0,0.0
1694642281.948037,0,0.0
1694642295.6377027,0,0.0
1694642302.3212776,0,0.0
1694642314.1897256,0.08793830871582031,0.08793830871582031
1694642326.2332685,0,0.0
1694642327.8694918,0,0.0
1694642332.087631,0,0.0
1694642338.259241,0,0.0
1694642339.5610645,0,0.0
1694642342.2186787,0.045415520668029785,0.09083104133605957
1694642342.375284,0,0.0
1694642347.213669,0,0.0
1694642351.0329382,0,0.0
1694642356.0328474,0,0.0
1694642358.6035001,0,0.0
1694642368.149749,0,0.0
1694642369.728692,0,0.0
1694642378.4477825,0,0.0
1694642378.6914144,0,0.0
1694642390.5498707,0,0.0
1694642391.4766366,0,0.0
1694642394.1134477,0,0.0
1694642396.4238863,0,0.0
1694642397.0732875,0,0.0
1694642400.2938306,0,0.0
1694642406.680629,0,0.0
1694642407.0377736,0,0.0
1694642407.3136559,0,0.0
1694642412.5938115,0,0.0
1694642420.002157,0,0.0
1694642422.8364553,0,0.0
1694642432.8816502,0,0.0
1694642437.9128566,0,0.0
1694642441.9073484,0.10125565528869629,0.10125565528869629
1694642442.7629728,0.0009815692901611328,0.0009815692901611328
1694642446.0276372,0.0024306774139404297,0.0024306774139404297
1694642452.1658633,0,0.0
1694642458.099131,0,0.0
1694642460.0211465,0,0.0
1694642461.3260555,0,0.0
1694642464.9646409,0,0.0
1694642466.1716187,0,0.0
1694642477.848899,0,0.0
1694642483.353269,0,0.0
1694642489.483563,0,0.0
1694642489.9000394,0.41663575172424316,0.41663575172424316
1694642490.965814,0,0.0
1694642494.0609663,0.008321523666381836,0.008321523666381836
1694642494.1523256,0,0.0
1694642498.8082242,0.0007259845733642578,0.0007259845733642578
1694642498.9121413,0,0.0
1694642507.2990887,0,0.0
1694642507.7191806,0.07272553443908691,0.07272553443908691
1694642512.2648468,0,0.0
1694642513.2817492,0,0.0
1694642514.5910287,0.0006952285766601562,0.0006952285766601562
1694642516.620872,0,0.0
1694642516.63571,0,0.0
1694642518.2138805,0,0.0
1694642522.1691356,0.0006105899810791016,0.0006105899810791016
1694642528.7921615,0,0.0
1694642534.2451022,0,0.0
1694642539.1100721,0,0.0
1694642539.198944,0,0.0
1694642558.2476726,0,0.0
1694642562.690261,0,0.0
1694642563.4756913,0,0.0
1694642568.8836153,0.0005292892456054688,0.0005292892456054688
1694642576.0376654,0,0.0
1694642580.2457082,0,0.0
1694642584.3843791,0,0.0
1694642588.8439453,0,0.0
1694642593.0650752,0,0.0
1694642602.323464,0,0.0
1694642603.7947865,0,0.0
1694642604.9080386,0,0.0
1694642608.7333112,0,0.0
1694642616.8466418,0,0.0
1694642619.100143,0,0.0
1694642628.7907,0,0.0
1694642636.5013537,0,0.0
1694642641.405859,0,0.0
1694642649.8828669,0,0.0
1694642652.0238667,0,0.0
1694642658.0348313,0,0.0
1694642668.8772705,0.0016481876373291016,0.0016481876373291016
1694642669.8228192,0,0.0
1694642684.84037,0,0.0
1694642685.4557104,0,0.0
1694642694.925334,0,0.0
1694642706.5521252,0,0.0
1694642710.3897781,0,0.0
1694642711.2738645,0,0.0
1694642712.0602646,0,0.0
1694642714.8774827,0,0.0
1694642719.0111098,0,0.0
1694642724.242501,0,0.0
1694642732.4109163,0,0.0
1694642741.0897422,0,0.0
1694642743.7862735,0,0.0
1694642750.0720189,0,0.0
1694642750.369085,0,0.0
1694642756.5834742,0,0.0
1694642766.0716343,0,0.0
1694642767.0490632,0,0.0
1694642767.4986708,0,0.0
1694642772.377888,0,0.0
1694642781.4617949,0,0.0
1694642790.2564862,0,0.0
1694642793.8061926,0.09022736549377441,0.09022736549377441
1694642794.9398694,0.002667665481567383,0.002667665481567383
1694642795.4597363,0,0.0
1694642796.1062424,0,0.0
1694642796.1082819,0,0.0
1694642797.0563703,0,0.0
1694642799.4882493,0,0.0
1694642805.4534178,0,0.0
1694642809.7041507,0,0.0
1694642811.6683385,0,0.0
1694642811.7767334,0,0.0
1694642812.097769,0,0.0
1694642816.2507493,0,0.0
1694642816.6121168,0,0.0
1694642824.7725313,0,0.0
1694642825.4401665,0,0.0
1694642825.7655382,0,0.0
1694642842.9249153,0,0.0
1694642849.3670805,0,0.0
1694642850.6749892,0,0.0
1694642853.589031,0,0.0
1694642856.018229,0,0.0
1694642856.8171062,0.0012476444244384766,0.0012476444244384766
1694642869.5260391,0,0.0
1694642884.249664,0,0.0
1694642894.0577228,0,0.0
1694642898.4240026,0,0.0
1694642898.924438,0,0.0
1694642902.5820668,0,0.0
1694642904.874434,0,0.0
1694642909.555605,0,0.0
1694642916.5810876,0,0.0
1694642917.2632968,0,0.0
1694642919.8689451,0,0.0
1694642922.857914,0,0.0
1694642928.9853888,0,0.0
1694642930.1090972,0,0.0
1694642936.123415,0.09176993370056152,0.09176993370056152
1694642938.840906,0,0.0
1694642943.42252,0,0.0
1694642944.0798776,0,0.0
1694642944.325305,0,0.0
1694642947.5171432,0.007261514663696289,0.007261514663696289
1694642951.1394706,0,0.0
1694642951.4260168,0,0.0
1694642957.987087,0.0010290145874023438,0.0010290145874023438
1694642964.3406918,0,0.0
1694642966.1086824,0,0.0
1694642966.9651272,0.0005505084991455078,0.0005505084991455078
1694642972.2351842,0,0.0
1694642974.6949985,0,0.0
1694642977.2830212,0,0.0
1694642981.1772757,0.0007617473602294922,0.0007617473602294922
1694642981.2263508,0,0.0
1694642982.6023834,0,0.0
1694642988.0368538,0,0.0
1694642993.7981727,0,0.0
1694642998.993433,0,0.0
1694643008.0751286,0,0.0
1694643009.0712833,0,0.0
1694643010.3187327,0,0.0
1694643017.8265352,0,0.0
1694643020.844068,0,0.0
1694643020.943156,0,0.0
1694643026.2411687,0,0.0
1694643032.9585357,0,0.0
1694643034.6757295,0,0.0
1694643039.6732802,0,0.0
1694643040.562748,0,0.0
1694643047.8752944,0,0.0
1694643050.4337275,0,0.0
1694643060.895867,0,0.0
1694643063.5138645,0.09023618698120117,0.09023618698120117
1694643064.5846846,0,0.0
1694643067.5842712,0,0.0
1694643075.2802372,0.08888602256774902,0.08888602256774902
1694643079.9208663,0,0.0
1694643083.0106628,0,0.0
1694643090.382731,0,0.0
1694643092.75969,0,0.0
1694643094.1407228,0,0.0
1694643099.9872904,0,0.0
1694643115.4157584,0,0.0
1694643117.1203742,0,0.0
1694643118.6141253,0,0.0
1694643122.125424,0,0.0
1694643122.5968869,0,0.0
1694643124.2355075,0,0.0
1694643135.9873056,0,0.0
1694643137.2893205,0,0.0
1694643142.9732852,0,0.0
1694643146.2451243,0.08669567108154297,0.08669567108154297
1694643154.6225157,0.0007159709930419922,0.0007159709930419922
1694643155.5580301,0,0.0
1694643156.4382744,0,0.0
1694643157.9627347,0,0.0
1694643160.2398102,0,0.0
1694643160.6712286,0,0.0
1694643161.3924882,0,0.0
1694643186.1598876,0,0.0
1694643187.7772255,0,0.0
1694643191.6755736,0.0009138584136962891,0.0009138584136962891
1694643192.1072052,0,0.0
1694643194.8592145,0,0.0
1694643201.53645,0,0.0
1694643202.7684321,0,0.0
1694643212.187884,0.09104108810424805,0.09104108810424805
1694643219.8966355,0,0.0
1694643225.4324162,0,0.0
1694643231.45922,0,0.0
1694643231.6021106,0,0.0
1694643237.949985,0,0.0
1694643243.8657613,0,0.0
1694643244.8324735,0.0005967617034912109,0.0005967617034912109
1694643249.1600468,0,0.0
1694643249.5144925,0,0.0
1694643253.8116977,0,0.0
1694643260.2196097,0,0.0
1694643260.4849412,0.004434823989868164,0.004434823989868164
1694643266.3570483,0.014711618423461914,0.014711618423461914
1694643266.6251087,0,0.0
1694643270.1536043,0,0.0
1694643270.312451,0,0.0
1694643270.8176944,0,0.0
1694643279.2832584,0,0.0
1694643282.14708,0,0.0
1694643286.624339,0.0009562969207763672,0.0009562969207763672
1694643287.4994082,0,0.0
1694643293.0359497,0,0.0
1694643293.6095483,0,0.0
1694643295.0117905,0,0.0
1694643298.0561867,0,0.0
1694643299.627899,0,0.0
1694643309.1895504,0,0.0
1694643315.0508566,0.0009531974792480469,0.0009531974792480469
1694643316.6793938,0,0.0
1694643336.1463776,0,0.0
1694643336.38475,0,0.0
1694643343.0771327,0.004543185234069824,0.009086370468139648
1694643345.398261,0,0.0
1694643349.7186434,0,0.0
1694643349.7701848,0,0.0
1694643353.0051847,0,0.0
1694643353.6456497,0,0.0
1694643355.9236372,0,0.0
1694643358.5631196,0,0.0
1694643364.6730008,0,0.0
1694643367.494862,0,0.0
1694643369.3283067,0,0.0
1694643370.5179994,0,0.0
1694643377.0702167,0,0.0
1694643388.3425689,0.002045869827270508,0.002045869827270508
1694643388.4564812,0.006738424301147461,0.006738424301147461
1694643395.9849088,0,0.0
1694643397.411703,0,0.0
1694643403.9847765,0,0.0
1694643408.9605,0,0.0
1694643415.4977653,0,0.0
1694643415.981978,0,0.0
1694643416.349067,0,0.0
1694643423.473744,0,0.0
1694643425.5743463,0,0.0
1694643430.2734265,0,0.0
1694643430.6951742,0,0.0
1694643439.3283935,0,0.0
1694643444.436654,0,0.0
1694643446.4491386,0,0.0
1694643450.3860264,0,0.0
1694643451.4133308,0,0.0
1694643459.3915317,0,0.0
1694643461.5662827,0,0.0
1694643466.9734488,0,0.0
1694643467.31291,0,0.0
1694643467.4139476,0,0.0
1694643467.5864618,0,0.0
1694643470.910999,0,0.0
1694643472.4299562,0,0.0
1694643472.9876788,0,0.0
1694643480.628204,0,0.0
1694643480.6345139,0.0037610530853271484,0.0037610530853271484
1694643500.3912024,0,0.0
1694643505.4320488,0,0.0
1694643522.8685927,0,0.0
1694643523.4138203,0,0.0
1694643527.1083379,0,0.0
1694643528.9316502,0,0.0
1694643531.1293573,0,0.0
1694643544.2323675,0.0062181949615478516,0.0062181949615478516
1694643545.4562988,0,0.0
1694643547.3261092,0.004058361053466797,0.004058361053466797
1694643560.9135053,0,0.0
1694643562.105604,0,0.0
1694643567.3106508,0,0.0
1694643569.1834512,0,0.0
1694643572.243167,0,0.0
1694643579.875804,0,0.0
1694643580.3909218,0,0.0
1694643580.66184,0,0.0
1694643587.1457067,0,0.0
1694643589.3763087,0,0.0
1694643597.0337617,0,0.0
1694643612.391973,0.0019097328186035156,0.0019097328186035156
1694643614.674975,0.0014984607696533203,0.0014984607696533203
1694643617.5896225,0,0.0
1694643623.570744,0,0.0
1694643629.0536149,0,0.0
1694643637.2501066,0,0.0
1694643638.2997742,0.0013799667358398438,0.0013799667358398438
1694643641.8869612,0,0.0
1694643643.3226612,0,0.0
1694643646.0034459,0,0.0
1694643651.8034635,0,0.0
1694643658.423513,0,0.0
1694643675.3582838,0,0.0
1694643682.2672706,0,0.0
1694643682.554746,0,0.0
1694643685.3232439,0,0.0
1694643686.4990869,0,0.0
1694643690.3621616,0,0.0
1694643690.5710094,0,0.0
1694643694.1348143,0,0.0
1694643695.389111,0,0.0
1694643702.1215117,0.0047512054443359375,0.0047512054443359375
1694643705.7818651,0,0.0
1694643707.3697422,0,0.0
1694643710.935234,0,0.0
1694643723.0244563,0.001249551773071289,0.001249551773071289
1694643726.4734595,0,0.0
1694643731.9645975,0,0.0
1694643733.0250251,0,0.0
1694643744.038798,0,0.0
1694643748.010172,0,0.0
1694643748.6970987,0,0.0
1694643762.0341253,0,0.0
1694643762.0373216,0,0.0
1694643769.3814995,0,0.0
1694643771.5606146,0,0.0
1694643775.010239,0,0.0
1694643775.5786457,0,0.0
1694643787.6017902,0,0.0
1694643788.8571584,0.0012540817260742188,0.0012540817260742188
1694643800.3351464,0,0.0
1694643808.0204868,0,0.0
1694643809.3790712,0,0.0
1694643810.3292825,0.0021414756774902344,0.0021414756774902344
1694643813.6596606,0,0.0
1694643823.837023,0,0.0
1694643827.4645617,0,0.0
1694643835.625042,0,0.0
1694643839.6431181,0,0.0
1694643845.21797,0.0010097026824951172,0.0010097026824951172
1694643845.766345,0,0.0
1694643858.4000797,0,0.0
1694643858.8655262,0,0.0
1694643863.0935233,0,0.0
1694643864.827503,0,0.0
1694643867.3684998,0,0.0
1694643875.710009,0,0.0
1694643877.5301943,0,0.0
1694643878.747053,0,0.0
1694643883.3300395,0,0.0
1694643885.578204,0,0.0
1694643886.332325,0,0.0
1694643889.436793,0,0.0
1694643893.660661,0,0.0
1694643897.0778306,0,0.0
1694643898.1392615,0,0.0
1694643898.5842922,0,0.0
1694643903.77365,0,0.0
1694643909.0213714,0,0.0
1694643909.6793194,0,0.0
1694643910.4187884,0,0.0
1694643910.5890224,0,0.0
1694643912.7728899,0,0.0
1694643913.0127094,0,0.0
1694643921.025368,0,0.0
1694643922.6260498,0,0.0
1694643928.7559614,0,0.0
1694643928.7679007,0,0.0
1694643929.9123535,0,0.0
1694643931.7587144,0,0.0
1694643931.8609796,0,0.0
1694643936.2025743,0,0.0
1694643936.7174487,0,0.0
1694643939.7922273,0,0.0
1694643943.328568,0,0.0
1694643946.8316457,0,0.0
1694643950.7902982,0,0.0
1694643951.2014074,0,0.0
1694643952.894778,0,0.0
1694643958.2675354,0,0.0
1694643958.952696,0,0.0
1694643965.5922375,0,0.0
1694643967.9499767,0,0.0
1694643974.1598356,0,0.0
1694643975.6959052,0,0.0
1694643982.1634235,0,0.0
1694643985.22195,0.08792424201965332,0.08792424201965332
1694643985.7764134,0.006345272064208984,0.006345272064208984
1694643996.4551346,0,0.0
1694644003.5937636,0,0.0
1694644005.3203647,0,0.0
1694644006.5619133,0,0.0
1694644009.9709394,0.0018110275268554688,0.0018110275268554688
1694644012.9604452,0.0009143352508544922,0.0009143352508544922
1694644013.8705559,0,0.0
1694644016.6535442,0,0.0
1694644017.2188225,0,0.0
1694644029.289063,0.002044200897216797,0.002044200897216797
1694644033.0557153,0,0.0
1694644033.4391806,0,0.0
1694644040.062819,0,0.0
1694644042.421109,0,0.0
1694644043.514681,0,0.0
1694644045.502888,0,0.0
1694644061.4026694,0,0.0
1694644066.6199727,0,0.0
1694644067.4353797,0,0.0
1694644068.826131,0,0.0
1694644068.9476335,0,0.0
1694644070.2929041,0,0.0
1694644072.382731,0.0052185853322347,0.0156557559967041
1694644075.5634458,0,0.0
1694644076.9323318,0.008605480194091797,0.008605480194091797
1694644088.5979962,0,0.0
1694644092.8742507,0,0.0
1694644093.11888,0,0.0
1694644093.3139899,0,0.0
1694644095.3565671,0.000997781753540039,0.000997781753540039
1694644104.3086324,0,0.0
1694644112.4974809,0,0.0
1694644114.7539024,0,0.0
1694644114.998921,0,0.0
1694644124.832983,0,0.0
1694644135.0142434,0,0.0
1694644137.806339,0,0.0
1694644138.0420728,0,0.0
1694644147.8863358,0,0.0
1694644152.5630708,0,0.0
1694644153.6125715,0,0.0
1694644154.5645072,0,0.0
1694644159.0166416,0,0.0
1694644167.3942952,0,0.0
1694644170.6381657,0,0.0
1694644171.5213292,0,0.0
1694644172.2868395,0,0.0
1694644190.271071,0.001986265182495117,0.001986265182495117
1694644190.9936724,0,0.0
1694644193.9185162,0.0017669200897216797,0.0017669200897216797
1694644204.2988863,0.0006477832794189453,0.0006477832794189453
1694644205.7138855,0,0.0
1694644209.0875173,0,0.0
1694644209.4471684,0,0.0
1694644225.0301938,0.009706974029541016,0.009706974029541016
1694644226.7134795,0,0.0
1694644226.779187,0,0.0
1694644227.647305,0,0.0
1694644241.0582502,0,0.0
1694644258.8593397,0,0.0
1694644260.7518501,0,0.0
1694644262.3175576,0,0.0
1694644262.9207835,0,0.0
1694644264.62455,0,0.0
1694644273.4461706,0,0.0
1694644281.0987794,0,0.0
1694644284.465518,0,0.0
1694644284.5149515,0,0.0
1694644287.043473,0.002717733383178711,0.002717733383178711
1694644295.523435,0,0.0
1694644295.9213648,0,0.0
1694644297.525217,0,0.0
1694644303.375779,0,0.0
1694644304.0613127,0,0.0
1694644310.2028828,0,0.0
1694644310.8176982,0.0011055469512939453,0.0011055469512939453
1694644315.1212425,0,0.0
1694644319.0954542,0.0007576942443847656,0.0007576942443847656
1694644320.5431528,0,0.0
1694644321.200826,0,0.0
1694644321.5191557,0,0.0
1694644323.3148236,0,0.0
1694644326.1192687,0,0.0
1694644326.3442292,0.0014851093292236328,0.0014851093292236328
1694644335.4221075,0,0.0
1694644335.6978068,0,0.0
1694644336.0855885,0,0.0
1694644338.834455,0,0.0
1694644338.8898711,0,0.0
1694644340.5092216,0,0.0
1694644354.057153,0,0.0
1694644356.1604226,0,0.0
1694644363.0411391,0,0.0
1694644363.7042232,0,0.0
1694644371.6383953,0,0.0
1694644377.333404,0,0.0
1694644378.525382,0,0.0
1694644380.6375115,0,0.0
1694644386.6675072,0,0.0
1694644397.4140682,0,0.0
1694644397.9064682,0,0.0
1694644404.5811937,0,0.0
1694644408.097546,0,0.0
1694644413.3857856,0,0.0
1694644415.5053487,0,0.0
1694644419.481377,0,0.0
1694644425.2229438,0,0.0
1694644425.9256415,0,0.0
1694644433.3933682,0,0.0
1694644433.8146079,0,0.0
1694644435.5840387,0,0.0
1694644437.0832741,0.0008711814880371094,0.0008711814880371094
1694644437.1637194,0,0.0
1694644448.9474823,0,0.0
1694644449.9209096,0,0.0
1694644450.9733083,0,0.0
1694644451.5678062,0,0.0
1694644456.9990118,0,0.0
1694644460.2414443,0,0.0
1694644475.7507687,0,0.0
1694644480.8429353,0,0.0
1694644481.2751808,0,0.0
1694644489.9079192,0,0.0
1694644493.789625,0,0.0
1694644496.428259,0,0.0
1694644498.2251232,0,0.0
1694644505.584505,0,0.0
1694644518.110069,0,0.0
1694644519.8924465,0,0.0
1694644522.6947496,0,0.0
1694644524.8566737,0,0.0
1694644528.8392155,0,0.0
1694644531.6893144,0,0.0
1694644534.9936237,0,0.0
1694644537.5367746,0.004060029983520508,0.008120059967041016
1694644542.1448762,0,0.0
1694644542.8820703,0,0.0
1694644544.4188788,0,0.0
1694644550.9583037,0,0.0
1694644551.641984,0,0.0
1694644554.2943149,0,0.0
1694644557.2790601,0,0.0
1694644568.353014,0,0.0
1694644568.633845,0,0.0
1694644568.6982844,0,0.0
1694644574.402018,0,0.0
1694644579.0443137,0,0.0
1694644580.7610772,0,0.0
1694644583.746176,0,0.0
1694644584.2235954,0,0.0
1694644589.9165843,0,0.0
1694644591.8180861,0,0.0
1694644597.374208,0,0.0
1694644604.8988488,0,0.0
1694644605.1059108,0,0.0
1694644606.892191,0,0.0
1694644609.2529202,0,0.0
1694644611.8687704,0,0.0
1694644624.2824683,0.0007884502410888672,0.0007884502410888672
1694644628.0495322,0,0.0
1694644631.3235042,0,0.0
1694644637.0026004,0,0.0
1694644641.8742328,0,0.0
1694644644.0495794,0,0.0
1694644649.954367,0,0.0
1694644664.4245243,0,0.0
1694644667.0480883,0,0.0
1694644675.8463213,0,0.0
1694644681.8435729,0,0.0
1694644683.6271615,0,0.0
1694644687.0019038,0,0.0
1694644687.1173642,0,0.0
1694644696.4225597,0,0.0
1694644699.7170246,0,0.0
1694644702.5179746,0,0.0
1694644705.412684,0,0.0
1694644707.5568473,0.003901243209838867,0.003901243209838867
1694644707.7791839,0,0.0
1694644707.9807842,0,0.0
1694644710.063262,0,0.0
1694644717.0217247,0,0.0
1694644721.9003854,0,0.0
